customer_id,monthly_charges,prev_monthly_charges,tickets_7d,tickets_30d,tickets_90d,avg_sentiment,category_billing,category_technical,category_general,days_since_last_ticket,contract_type,tenure_months,churn
CUST_1592,41.050000000000004,76.77,2,5,13,0.199,0,1,0,41,One year,51,0
CUST_1593,38.0125,77.93,2,9,7,-0.472,3,0,2,34,One year,66,1
CUST_1594,115.53750000000001,68.96,0,3,14,-0.489,3,4,1,65,Two year,45,1
CUST_1595,97.30000000000001,84.47,2,6,5,0.615,0,2,1,24,Month-to-month,31,1
CUST_1596,59.275000000000006,42.98,2,5,6,-0.691,2,1,0,5,Month-to-month,53,1
CUST_1597,34.925000000000004,75.27,0,4,13,-0.989,1,0,0,7,Two year,45,1
CUST_1598,35.7125,57.22,2,4,6,-0.326,2,1,1,34,Month-to-month,67,1
CUST_1599,136.775,86.17,0,5,5,-0.018,2,3,1,52,Two year,41,1
CUST_1600,48.9875,34.12,2,8,9,0.41,3,4,1,18,One year,28,1
CUST_1601,65.42500000000001,77.09,1,6,9,0.562,0,2,1,8,Month-to-month,62,1
CUST_1602,53.337500000000006,38.53,2,3,9,0.327,2,2,1,32,Month-to-month,2,1
CUST_1603,69.375,47.86,0,5,8,0.253,1,1,0,7,One year,65,0
CUST_1604,33.675000000000004,41.87,1,5,7,0.331,3,6,3,37,Two year,21,0
CUST_1605,89.88749999999999,38.28,1,3,9,-0.457,2,1,0,31,Month-to-month,15,1
CUST_1606,33.45,102.57,1,4,6,-0.235,2,2,1,22,One year,55,0
CUST_1607,125.05000000000001,48.57,2,3,6,0.233,3,3,1,33,Month-to-month,8,1
CUST_1608,54.2125,112.71,1,4,5,-0.869,1,6,1,86,One year,20,1
CUST_1609,92.5,116.99,1,6,7,-0.409,1,2,0,45,Month-to-month,64,1
CUST_1610,135.01250000000002,77.13,1,2,7,-0.187,3,3,2,31,Two year,39,1
CUST_1611,106.36250000000001,34.3,2,4,10,0.067,2,1,1,0,Month-to-month,7,1
CUST_1612,91.625,57.45,3,2,7,-0.027,1,1,0,6,One year,57,0
CUST_1613,65.5375,99.77,0,7,8,0.436,2,1,1,23,Two year,31,0
CUST_1614,66.625,56.74,1,3,9,-0.053,2,4,1,1,Month-to-month,34,0
CUST_1615,108.6875,28.7,1,3,5,0.808,3,9,1,17,One year,51,1
CUST_1616,149.2625,75.68,0,3,13,-0.239,1,5,2,82,One year,56,1
CUST_1617,107.72500000000001,104.51,1,7,10,0.051,3,3,1,55,Two year,29,0
CUST_1618,94.725,99.59,1,4,12,-0.994,0,2,1,31,Month-to-month,63,1
CUST_1619,116.33749999999999,37.51,0,4,4,-0.379,2,4,1,76,Two year,33,0
CUST_1620,83.14999999999999,87.28,0,4,9,0.733,6,4,0,69,One year,45,0
CUST_1621,32.5125,42.05,1,3,8,-0.333,1,1,1,9,One year,6,0
CUST_1622,95.28750000000001,41.82,1,4,7,-0.494,1,4,1,39,Month-to-month,37,1
CUST_1623,144.70000000000002,107.41,4,3,6,0.087,1,2,0,73,One year,53,0
CUST_1624,46.9125,44.97,0,10,9,-0.843,2,5,1,33,Two year,2,1
CUST_1625,111.25,46.32,0,12,5,0.063,3,4,1,83,One year,57,1
CUST_1626,50.112500000000004,20.07,3,5,8,-0.393,0,3,0,32,Month-to-month,51,1
CUST_1627,91.975,107.07,2,5,9,-0.234,2,1,0,74,Month-to-month,39,1
CUST_1628,37.087500000000006,99.26,1,7,6,0.583,2,1,2,87,One year,22,0
CUST_1629,81.30000000000001,82.73,1,2,12,0.324,2,5,1,56,Two year,43,0
CUST_1630,119.525,95.03,1,4,10,-0.108,3,1,1,21,Month-to-month,38,1
CUST_1631,68.45,35.2,2,5,5,0.155,2,5,0,47,One year,64,0
CUST_1632,108.1125,65.83,2,3,9,0.534,3,3,1,75,One year,37,1
CUST_1633,124.42500000000001,55.12,1,2,8,0.492,2,3,1,31,One year,38,1
CUST_1634,140.9,29.38,0,3,6,-0.629,3,5,1,82,Two year,71,1
CUST_1635,54.325,68.61,2,4,6,-0.398,2,4,0,44,Two year,31,0
CUST_1636,74.9125,112.07,3,2,7,-0.304,2,3,3,1,Two year,44,0
CUST_1637,44.050000000000004,24.01,1,8,8,-0.625,4,2,0,77,Month-to-month,14,1
CUST_1638,149.0625,49.15,1,7,4,-0.976,2,2,2,54,One year,52,1
CUST_1639,140.875,40.75,0,5,9,-0.652,0,2,2,58,Two year,67,1
CUST_1640,92.5,43.81,1,5,8,0.616,2,5,1,32,Month-to-month,5,1
CUST_1641,130.25,110.84,0,3,8,0.092,3,3,0,82,Month-to-month,42,1
CUST_1642,90.125,66.81,0,4,8,-0.317,2,0,0,13,Month-to-month,7,1
CUST_1643,102.95,66.63,1,8,12,0.217,2,1,0,67,Month-to-month,18,1
CUST_1644,36.1375,96.06,1,4,9,0.48,1,2,2,65,Two year,57,0
CUST_1645,119.4125,35.45,0,7,7,-0.291,4,4,2,73,Month-to-month,44,1
CUST_1646,40.962500000000006,68.73,1,7,5,-0.068,1,1,0,58,Two year,61,0
CUST_1647,128.2625,63.0,0,4,5,-0.872,1,0,0,14,Two year,63,1
CUST_1648,122.75,79.69,0,7,4,0.194,0,4,2,30,Two year,32,0
CUST_1649,113.5875,119.96,2,7,8,-0.287,1,4,0,28,One year,28,0
CUST_1650,29.525000000000002,96.94,2,6,13,-0.133,0,2,1,74,Two year,4,0
CUST_1651,62.8875,59.79,0,6,6,-0.155,3,2,1,72,Month-to-month,15,1
CUST_1652,57.8875,102.76,2,3,11,0.265,6,1,3,46,One year,2,0
CUST_1653,70.0125,37.07,0,2,11,0.145,0,2,2,56,One year,23,0
CUST_1654,35.95,23.05,0,3,11,-0.156,2,6,1,57,One year,59,0
CUST_1655,142.125,40.44,1,3,3,-0.966,2,1,0,84,Two year,23,1
CUST_1656,94.225,54.04,1,6,8,0.242,6,2,0,30,Two year,26,1
CUST_1657,63.1875,71.06,0,3,6,0.759,4,3,0,52,One year,34,1
CUST_1658,74.625,81.51,3,6,9,0.539,0,2,1,85,Month-to-month,13,1
CUST_1659,80.9,111.06,0,5,7,0.963,2,4,0,63,One year,40,0
CUST_1660,100.075,70.99,1,3,10,-0.722,0,6,1,81,Two year,51,1
CUST_1661,89.46249999999999,70.13,1,9,6,-0.555,3,7,0,1,Two year,10,1
CUST_1662,139.925,25.02,1,4,14,0.079,2,2,2,59,Month-to-month,39,1
CUST_1663,87.125,23.49,1,9,6,-0.528,2,3,0,85,Month-to-month,4,1
CUST_1664,149.025,75.12,1,5,7,-0.931,2,9,0,83,One year,52,1
CUST_1665,131.425,63.82,1,6,13,-0.195,3,3,0,47,Two year,56,1
CUST_1666,51.0625,103.92,2,5,11,-0.425,5,4,2,47,One year,27,0
CUST_1667,141.325,36.07,1,5,6,-0.472,3,2,1,60,Month-to-month,8,1
CUST_1668,39.55,22.5,2,4,12,0.906,4,5,0,3,One year,53,0
CUST_1669,127.175,64.9,0,5,8,-0.523,2,4,0,25,One year,13,1
CUST_1670,72.575,43.75,0,5,12,-0.741,2,1,2,83,Two year,46,1
CUST_1671,134.75,24.96,1,6,8,-0.749,2,4,0,21,Two year,36,0
CUST_1672,133.5125,92.46,1,4,12,0.613,2,4,0,42,Two year,43,0
CUST_1673,125.73750000000001,31.16,1,3,12,0.43,1,3,1,19,One year,35,1
CUST_1674,123.75,80.83,1,5,8,-0.741,2,1,2,47,Two year,51,0
CUST_1675,63.0875,48.1,1,7,12,-0.56,4,5,1,60,Two year,63,1
CUST_1676,35.1125,37.35,0,7,6,0.495,2,4,0,22,Month-to-month,68,1
CUST_1677,75.375,57.98,0,3,3,-0.451,0,3,1,60,Two year,13,0
CUST_1678,46.6875,100.14,1,3,6,0.963,0,6,1,79,Month-to-month,47,1
CUST_1679,111.875,59.21,1,7,9,0.081,2,2,1,62,One year,6,1
CUST_1680,68.2625,95.08,3,4,7,-0.616,1,4,2,18,One year,18,1
CUST_1681,146.95,32.55,0,11,7,0.718,0,5,3,74,Two year,8,1
CUST_1682,105.125,97.28,0,3,8,-0.361,2,1,0,75,Month-to-month,41,1
CUST_1683,127.8125,43.69,0,7,12,-0.422,2,0,1,12,Two year,61,1
CUST_1684,41.5625,87.74,1,9,5,-0.345,2,6,1,1,Month-to-month,20,1
CUST_1685,132.75,76.58,2,6,7,0.536,5,4,1,50,Two year,56,1
CUST_1686,140.35,112.91,1,6,9,-0.654,3,4,1,74,Month-to-month,2,1
CUST_1687,85.88749999999999,58.73,0,4,6,-0.236,1,4,0,0,Month-to-month,66,1
CUST_1688,100.7875,26.62,1,7,6,-0.938,2,1,1,40,One year,32,1
CUST_1689,120.60000000000001,21.92,2,6,5,0.653,1,2,2,9,Month-to-month,22,1
CUST_1690,46.849999999999994,102.69,0,9,6,-0.319,1,5,1,2,One year,41,1
CUST_1691,87.825,72.47,1,5,9,-0.504,2,5,1,7,Two year,10,0
CUST_1692,74.83749999999999,97.52,0,7,13,0.16,1,3,2,79,Two year,39,0
CUST_1693,43.3,43.44,3,7,7,0.41,3,6,3,35,Month-to-month,45,1
CUST_1694,70.9375,54.51,2,4,4,0.626,1,3,1,39,One year,5,0
CUST_1695,33.525,23.01,2,6,9,-0.304,1,4,0,38,One year,12,0
CUST_1696,28.224999999999998,116.15,1,4,9,0.625,2,0,0,83,Two year,32,0
CUST_1697,41.900000000000006,86.79,1,6,6,-0.07,4,1,1,46,One year,40,0
CUST_1698,145.3875,113.32,3,2,6,-0.798,1,2,2,59,One year,18,1
CUST_1699,93.6875,46.55,1,5,8,0.693,3,2,1,7,Two year,64,1
CUST_1700,145.725,81.15,0,7,7,0.095,2,7,4,73,One year,1,1
CUST_1701,79.0625,87.85,1,5,13,0.205,2,3,0,36,Two year,53,0
CUST_1702,63.975,51.75,1,4,8,0.875,4,3,2,62,One year,42,0
CUST_1703,88.2625,104.81,1,4,4,0.118,4,2,1,26,Month-to-month,38,1
CUST_1704,79.9375,114.72,3,7,13,-0.989,2,6,2,2,Two year,17,1
CUST_1705,38.2125,108.49,0,3,8,0.741,0,2,1,38,Two year,62,0
CUST_1706,105.1,93.91,1,3,9,-0.43,2,5,1,5,Two year,28,0
CUST_1707,52.0,47.75,1,5,7,0.004,2,2,0,80,Month-to-month,22,1
CUST_1708,102.44999999999999,48.16,0,6,7,-0.59,2,4,0,9,Two year,46,1
CUST_1709,106.27499999999999,116.34,2,3,5,-0.406,1,5,0,84,Month-to-month,38,1
CUST_1710,44.0,21.03,0,9,3,0.373,0,2,2,28,One year,32,1
CUST_1711,32.6625,91.6,0,3,8,-0.141,1,3,3,28,Month-to-month,55,0
CUST_1712,122.6,90.62,2,4,9,0.254,2,1,1,19,Two year,9,1
CUST_1713,82.47500000000001,82.27,0,4,8,0.647,3,3,0,78,Month-to-month,50,1
CUST_1714,32.275,119.01,2,7,11,-0.318,2,3,1,65,Month-to-month,37,0
CUST_1715,149.36249999999998,51.19,0,5,12,0.137,0,2,1,11,Month-to-month,65,0
CUST_1716,32.225,54.0,0,4,6,0.555,1,3,3,12,Month-to-month,44,1
CUST_1717,111.875,27.89,2,6,7,0.43,3,0,1,38,One year,60,1
CUST_1718,147.9625,64.28,1,4,9,0.08,1,2,0,38,One year,29,1
CUST_1719,54.900000000000006,46.1,1,4,10,-0.233,3,6,1,44,One year,63,0
CUST_1720,42.775,54.34,2,7,8,-0.185,0,1,1,84,Two year,26,0
CUST_1721,40.175,103.46,0,4,10,-0.134,3,3,1,40,Month-to-month,45,1
CUST_1722,62.912499999999994,113.55,0,6,8,-0.302,1,4,1,79,One year,35,0
CUST_1723,37.625,38.57,0,2,5,0.398,3,3,4,42,Two year,7,0
CUST_1724,111.525,57.25,1,10,9,-0.749,3,1,2,61,Two year,67,1
CUST_1725,32.7875,112.86,1,3,13,0.935,2,3,1,2,Month-to-month,53,1
CUST_1726,88.675,26.18,1,7,14,0.558,1,0,1,8,Month-to-month,41,1
CUST_1727,149.5875,29.24,0,4,9,-0.404,1,4,2,43,Month-to-month,4,1
CUST_1728,126.75,36.28,0,7,4,-0.915,2,2,2,33,Month-to-month,2,1
CUST_1729,101.89999999999999,79.52,0,3,10,0.423,2,2,3,18,Month-to-month,35,1
CUST_1730,63.2875,35.05,2,6,4,0.469,4,2,2,89,Month-to-month,33,1
CUST_1731,102.9875,116.81,1,5,9,0.927,1,2,2,86,One year,50,0
CUST_1732,90.875,64.67,0,5,4,-0.493,0,5,0,17,One year,13,0
CUST_1733,78.2625,70.15,0,4,9,-0.835,3,3,1,45,Month-to-month,7,1
CUST_1734,41.3375,44.67,1,4,3,0.83,1,3,0,40,Two year,39,0
CUST_1735,135.825,67.1,0,4,11,-0.483,6,2,3,48,One year,49,1
CUST_1736,81.22500000000001,86.19,0,7,7,0.443,1,2,0,51,Month-to-month,3,1
CUST_1737,49.325,95.12,0,6,4,-0.879,2,0,1,73,One year,17,1
CUST_1738,70.975,95.39,1,4,8,0.521,6,3,0,42,Two year,25,0
CUST_1739,76.76249999999999,77.79,0,6,6,-0.746,4,4,1,9,Two year,14,1
CUST_1740,128.4375,110.44,1,8,5,0.391,1,4,0,84,One year,5,1
CUST_1741,116.7,101.74,2,8,6,0.065,1,3,0,37,Month-to-month,71,1
CUST_1742,121.16250000000001,95.7,1,4,5,0.911,1,3,2,37,Month-to-month,33,1
CUST_1743,26.375,25.56,1,3,8,-0.926,0,1,0,46,Month-to-month,51,1
CUST_1744,77.02499999999999,20.69,0,4,11,-0.416,1,4,0,6,Two year,17,1
CUST_1745,85.1625,41.24,3,4,9,-0.861,1,3,1,11,Two year,61,1
CUST_1746,27.400000000000002,86.35,1,6,5,0.758,7,3,0,51,Two year,31,0
CUST_1747,57.474999999999994,61.12,0,4,9,0.188,0,4,4,32,Two year,15,0
CUST_1748,120.0375,60.24,1,5,9,0.07,2,3,2,88,One year,40,1
CUST_1749,42.1375,108.46,1,5,9,-0.737,4,3,1,23,Month-to-month,65,1
CUST_1750,91.9125,109.56,1,6,9,-0.022,2,4,0,47,Month-to-month,20,1
CUST_1751,51.900000000000006,110.92,2,4,10,-0.203,3,1,0,30,One year,34,0
CUST_1752,26.512500000000003,51.39,0,4,7,-0.368,0,1,2,81,One year,65,0
CUST_1753,55.15,89.11,1,4,11,0.544,0,5,0,22,Month-to-month,32,1
CUST_1754,146.9875,47.16,2,3,11,-0.877,4,0,0,70,Month-to-month,22,0
CUST_1755,125.1875,39.06,1,6,7,0.293,2,6,1,71,One year,62,1
CUST_1756,144.95,38.46,0,3,11,0.646,2,2,1,14,One year,45,1
CUST_1757,85.98750000000001,54.21,2,6,7,0.815,0,4,2,37,Two year,11,0
CUST_1758,38.7125,63.0,0,9,6,0.492,2,1,1,27,One year,33,1
CUST_1759,93.5,103.09,1,6,4,-0.435,4,8,0,20,One year,38,0
CUST_1760,81.8,31.99,1,4,7,0.201,1,1,2,26,Two year,65,1
CUST_1761,130.55,93.49,2,4,9,-0.717,5,7,1,46,Month-to-month,63,0
CUST_1762,37.262499999999996,73.15,1,8,10,-0.766,3,1,0,55,Two year,38,1
CUST_1763,86.02499999999999,48.79,1,3,6,0.277,3,0,0,13,One year,13,1
CUST_1764,43.75,69.28,2,4,5,0.702,1,1,3,20,One year,48,0
CUST_1765,65.5875,49.99,0,5,7,-0.866,4,5,0,13,Month-to-month,24,1
CUST_1766,117.175,79.61,1,4,13,-0.788,1,2,2,69,Month-to-month,36,1
CUST_1767,84.5,63.38,1,8,7,0.131,7,3,0,75,Two year,20,1
CUST_1768,71.98750000000001,36.44,1,5,12,-0.564,3,4,0,27,Month-to-month,43,1
CUST_1769,74.3125,31.66,0,5,9,0.224,1,5,0,36,One year,57,1
CUST_1770,82.425,74.67,2,6,14,-0.571,1,3,0,66,Month-to-month,65,1
CUST_1771,123.125,110.24,0,2,9,-0.767,2,2,0,32,One year,60,1
CUST_1772,136.5125,54.4,4,5,5,0.091,0,2,0,11,Month-to-month,43,1
CUST_1773,144.4125,93.3,0,6,6,0.724,1,2,0,11,Two year,65,0
CUST_1774,123.3625,85.87,2,10,5,0.37,1,4,0,74,Month-to-month,46,1
CUST_1775,64.425,113.16,0,5,4,0.637,0,2,0,50,One year,62,0
CUST_1776,111.0125,102.1,1,3,10,-0.467,2,5,0,34,Two year,70,1
CUST_1777,79.7,76.66,1,6,6,0.772,1,4,0,85,Two year,26,1
CUST_1778,56.8375,85.7,2,3,12,-0.246,2,2,1,86,Month-to-month,29,1
CUST_1779,130.1125,109.84,1,5,4,0.705,1,0,0,11,Month-to-month,41,1
CUST_1780,29.8,59.95,1,3,6,-0.058,1,6,0,18,Two year,15,0
CUST_1781,137.72500000000002,52.68,0,8,8,-0.464,1,8,2,58,Two year,19,1
CUST_1782,82.6875,21.08,0,5,12,-0.479,2,3,1,12,One year,59,1
CUST_1783,104.65,102.66,0,5,9,0.135,2,2,1,18,Two year,28,0
CUST_1784,107.425,100.1,0,7,5,-0.842,0,2,0,35,Two year,15,1
CUST_1785,136.88750000000002,30.45,2,8,6,0.86,1,2,2,85,Two year,58,1
CUST_1786,104.5875,77.69,1,3,8,-0.457,1,1,0,3,Two year,53,0
CUST_1787,101.7375,66.4,1,5,7,-0.329,2,0,0,12,One year,42,0
CUST_1788,33.337500000000006,31.87,0,4,5,-0.533,0,4,0,83,Two year,28,1
CUST_1789,89.80000000000001,118.06,0,5,9,-0.994,2,3,0,5,One year,19,1
CUST_1790,43.775000000000006,41.47,2,5,8,0.385,2,2,0,43,Two year,71,0
CUST_1791,117.175,26.72,0,5,11,0.181,5,7,0,75,One year,2,1
CUST_1792,89.025,79.48,1,3,6,0.619,2,7,2,79,One year,18,0
CUST_1793,110.02499999999999,93.89,3,3,12,-0.918,2,0,0,80,Month-to-month,40,1
CUST_1794,30.212500000000002,23.24,1,3,8,0.857,0,4,0,7,One year,53,0
CUST_1795,35.6,85.87,1,6,8,-0.338,0,2,1,32,One year,8,0
CUST_1796,114.5375,73.23,0,3,5,0.826,0,2,0,51,One year,9,0
CUST_1797,34.0125,30.33,1,4,11,-0.786,2,5,1,75,Month-to-month,21,1
CUST_1798,33.9125,37.25,3,3,8,0.488,1,1,2,89,One year,44,0
CUST_1799,26.512500000000003,76.8,1,5,4,0.159,2,2,2,82,Month-to-month,60,0
CUST_1800,144.5625,49.64,2,3,7,-0.284,1,3,1,12,One year,71,1
CUST_1801,117.1875,113.83,1,4,7,-0.842,4,2,1,9,One year,31,1
CUST_1802,69.1625,101.87,0,4,5,0.209,2,3,3,33,One year,13,0
CUST_1803,62.0625,118.36,1,6,6,-0.947,0,3,1,26,One year,45,1
CUST_1804,68.7125,45.97,1,5,9,0.003,2,3,0,57,Two year,2,0
CUST_1805,121.8375,116.97,0,3,8,0.208,1,4,0,66,Two year,34,0
CUST_1806,107.675,63.12,3,6,6,0.465,0,0,2,43,Two year,69,1
CUST_1807,48.150000000000006,54.75,1,4,8,0.983,5,1,1,68,One year,66,0
CUST_1808,46.762499999999996,25.03,0,5,9,-0.48,5,5,0,4,Two year,62,0
CUST_1809,37.3,25.28,0,6,5,-0.355,4,5,1,36,Month-to-month,47,1
CUST_1810,107.5375,89.2,1,4,9,-0.318,4,3,0,70,One year,2,0
CUST_1811,120.55,65.79,1,5,15,0.463,3,5,1,55,Two year,37,1
CUST_1812,58.125,42.65,1,6,6,0.864,2,3,0,50,Month-to-month,63,1
CUST_1813,27.6125,81.4,0,4,7,0.949,3,3,1,55,Month-to-month,56,1
CUST_1814,35.275,45.29,3,4,7,0.892,1,3,2,41,One year,46,0
CUST_1815,145.9875,77.76,1,5,11,0.759,2,6,1,12,One year,63,1
CUST_1816,61.925,55.92,0,10,7,0.982,3,3,1,33,Month-to-month,8,1
CUST_1817,121.15,102.36,1,7,9,-0.248,1,6,1,33,Month-to-month,55,1
CUST_1818,103.0875,102.07,1,4,6,0.897,1,1,0,52,One year,43,0
CUST_1819,72.7375,67.74,2,5,12,0.522,4,6,2,2,Month-to-month,23,1
CUST_1820,50.7125,55.08,1,4,14,-0.663,1,2,1,73,Two year,16,1
CUST_1821,40.175,56.26,1,2,9,-0.909,1,3,1,36,Two year,52,1
CUST_1822,101.875,100.57,0,5,6,-0.571,1,3,1,51,Month-to-month,54,1
CUST_1823,121.82499999999999,52.82,0,4,7,0.558,2,0,0,5,Month-to-month,37,1
CUST_1824,105.4875,40.91,0,6,6,0.263,2,4,1,20,One year,67,1
CUST_1825,91.2875,28.47,1,3,7,-0.551,2,2,2,44,Two year,18,1
CUST_1826,30.25,66.67,0,5,9,0.484,0,2,3,4,Two year,59,0
CUST_1827,146.0625,68.21,1,5,6,-0.717,2,3,1,2,Two year,1,0
CUST_1828,124.8375,104.09,2,4,6,0.644,2,2,1,19,Two year,19,0
CUST_1829,61.6,42.12,2,4,5,0.588,4,4,0,75,Two year,13,0
CUST_1830,147.5,58.1,1,6,5,0.945,0,3,1,60,Two year,33,1
CUST_1831,100.2375,100.84,2,5,6,-0.699,2,3,0,34,One year,22,0
CUST_1832,97.8,102.36,2,6,12,0.813,0,6,1,31,Month-to-month,27,1
CUST_1833,118.5125,58.46,1,4,4,-0.318,2,7,2,18,Two year,50,1
CUST_1834,126.47500000000001,65.91,2,4,9,-0.168,2,4,0,14,One year,53,1
CUST_1835,107.0625,50.33,0,4,6,-0.063,3,3,1,73,One year,60,1
CUST_1836,41.0125,113.26,1,8,5,0.254,2,3,0,56,Month-to-month,50,1
CUST_1837,67.2875,31.86,0,2,11,0.99,3,5,1,25,Month-to-month,66,1
CUST_1838,141.0125,113.37,1,4,6,0.2,2,3,2,69,Month-to-month,24,1
CUST_1839,53.075,88.39,1,6,1,0.853,2,0,0,89,Month-to-month,69,1
CUST_1840,71.525,73.16,0,3,9,-0.49,3,2,1,1,Month-to-month,8,1
CUST_1841,79.0125,23.27,1,5,8,-0.203,4,1,1,48,One year,20,1
CUST_1842,79.925,67.56,0,6,9,0.009,0,1,3,47,Month-to-month,66,1
CUST_1843,101.61250000000001,60.77,0,4,9,-0.354,5,3,0,31,One year,70,1
CUST_1844,142.8875,36.12,1,4,10,0.954,5,4,0,2,Two year,59,1
CUST_1845,55.0875,85.64,0,5,7,0.451,2,2,1,82,Two year,47,0
CUST_1846,40.1875,117.12,0,7,7,-0.042,1,2,2,19,Month-to-month,36,1
CUST_1847,49.6875,76.22,3,6,9,0.503,0,5,1,36,Two year,2,0
CUST_1848,135.8625,91.48,1,4,7,-0.065,1,2,0,19,One year,64,0
CUST_1849,105.725,26.85,1,3,10,-0.966,3,5,0,59,Two year,38,1
CUST_1850,60.737500000000004,61.77,2,6,11,0.086,1,6,1,58,Two year,26,0
CUST_1851,126.98750000000001,31.64,0,9,8,0.25,2,1,0,80,Two year,20,1
CUST_1852,132.675,81.28,0,10,9,0.962,0,4,2,41,Two year,4,1
CUST_1853,130.8125,113.85,3,6,9,-0.918,1,1,1,22,One year,65,1
CUST_1854,139.8625,86.18,3,6,6,0.024,6,2,0,40,Two year,14,1
CUST_1855,56.525,27.68,1,4,9,-0.804,2,1,4,72,Month-to-month,35,1
CUST_1856,119.375,55.47,2,5,10,-0.702,4,5,1,26,One year,52,1
CUST_1857,82.5625,75.07,0,5,9,0.221,2,2,0,80,Month-to-month,23,1
CUST_1858,130.25,60.32,2,4,12,-0.537,0,3,0,45,One year,20,1
CUST_1859,116.0625,103.36,1,7,15,0.498,1,5,1,16,Two year,27,0
CUST_1860,122.05,101.47,2,6,11,0.028,1,4,1,1,One year,41,0
CUST_1861,107.025,81.18,0,4,8,-0.564,5,4,0,14,Month-to-month,36,1
CUST_1862,47.175000000000004,57.35,1,7,5,-0.012,1,1,0,74,Month-to-month,4,1
CUST_1863,93.125,45.53,1,4,7,-0.998,1,4,1,56,One year,26,1
CUST_1864,148.0875,30.59,3,5,6,0.725,1,3,2,40,Month-to-month,40,0
CUST_1865,142.17499999999998,55.49,1,6,8,-0.975,2,2,2,72,Month-to-month,66,1
CUST_1866,30.4,61.32,0,3,8,-0.986,1,5,4,13,One year,3,1
CUST_1867,45.599999999999994,87.58,3,8,9,0.223,2,3,0,7,Two year,64,1
CUST_1868,41.462500000000006,85.82,0,5,8,0.947,1,2,1,75,Two year,29,0
CUST_1869,115.75,27.01,0,3,8,0.712,2,3,2,6,Two year,54,1
CUST_1870,127.225,59.53,2,3,5,-0.496,4,3,2,66,Month-to-month,7,1
CUST_1871,51.6875,38.18,1,4,7,-0.607,0,4,0,25,Month-to-month,25,1
CUST_1872,88.23750000000001,35.68,0,4,8,0.252,1,2,2,2,Two year,24,1
CUST_1873,130.08749999999998,102.73,0,4,10,0.645,1,5,0,45,One year,43,0
CUST_1874,116.6,24.19,1,8,11,-0.276,3,7,0,3,Two year,6,1
CUST_1875,92.775,61.92,1,2,3,-0.135,3,5,3,56,One year,15,0
CUST_1876,98.7875,36.82,3,6,7,-0.769,4,3,1,45,Month-to-month,40,1
CUST_1877,88.55000000000001,107.93,1,6,16,-0.694,2,4,2,13,Month-to-month,61,1
CUST_1878,62.1875,75.7,2,7,7,0.137,3,6,0,2,Two year,21,0
CUST_1879,95.625,43.14,0,6,8,-0.795,3,2,2,12,One year,58,1
CUST_1880,111.1125,70.24,2,5,16,-0.596,0,3,0,7,One year,32,1
CUST_1881,134.1625,93.15,1,5,8,-0.531,2,2,0,55,Two year,12,1
CUST_1882,104.5375,115.81,0,6,9,-0.112,1,3,1,1,One year,9,0
CUST_1883,120.1375,42.04,1,5,8,-0.909,2,1,3,45,Month-to-month,20,1
CUST_1884,45.012499999999996,108.62,2,7,10,-0.0,1,3,0,30,One year,15,0
CUST_1885,82.69999999999999,113.43,1,4,9,0.857,2,4,1,80,Month-to-month,8,1
CUST_1886,26.1625,111.64,1,7,12,-0.951,1,1,2,34,Two year,21,1
CUST_1887,55.837500000000006,83.54,1,3,7,0.262,0,0,0,61,One year,45,0
CUST_1888,115.8125,82.98,1,3,10,0.672,4,4,2,45,Two year,40,0
CUST_1889,148.97500000000002,60.32,0,5,9,-0.375,2,3,1,23,Two year,6,0
CUST_1890,37.400000000000006,95.24,1,5,7,-0.737,3,2,0,64,One year,11,1
CUST_1891,75.1875,73.13,1,5,7,-0.913,0,5,2,89,One year,64,1
CUST_1892,125.0125,87.74,1,5,8,0.288,3,2,0,43,One year,42,1
CUST_1893,50.5,62.85,1,3,2,0.104,3,3,1,50,Month-to-month,59,1
CUST_1894,94.3875,93.15,1,6,9,-0.541,1,4,1,87,Two year,8,1
CUST_1895,116.6375,102.45,2,9,6,0.663,1,1,1,45,Month-to-month,55,1
CUST_1896,102.0,34.64,1,4,6,0.471,2,2,1,32,Two year,39,1
CUST_1897,48.5,103.29,1,3,11,-0.447,3,0,1,63,Two year,51,0
CUST_1898,69.425,74.03,2,6,5,0.507,0,5,1,25,Month-to-month,55,1
CUST_1899,122.975,104.47,1,7,8,-0.51,2,2,0,38,Two year,3,1
CUST_1900,94.275,63.13,1,3,6,0.351,1,5,1,57,Month-to-month,43,1
CUST_1901,25.65,57.9,1,5,12,-0.763,1,3,1,25,One year,45,1
CUST_1902,120.125,111.51,0,6,7,0.384,0,2,2,74,Two year,16,0
CUST_1903,29.4125,45.12,0,3,5,-0.522,2,2,0,66,Month-to-month,5,1
CUST_1904,118.21249999999999,104.42,0,9,8,0.145,2,2,1,72,One year,40,1
CUST_1905,50.3125,68.4,0,4,8,-0.655,4,5,1,56,Two year,67,1
CUST_1906,144.7625,71.41,3,6,6,0.452,1,2,0,69,Two year,45,1
CUST_1907,70.9875,50.85,0,3,12,-0.878,2,4,1,72,Two year,3,1
CUST_1908,65.8625,77.3,1,4,5,-0.669,1,2,1,7,Two year,31,1
CUST_1909,43.6125,52.52,2,6,8,-0.632,1,3,0,33,One year,24,1
CUST_1910,63.2,23.93,1,6,9,-0.917,1,4,0,87,Two year,29,1
